timestamp,load,hour_of_day,day_of_week,holiday
2020-06-05 05:00:00,65.75322,5,2,0
2020-06-05 06:00:00,67.10391,6,2,0
2020-06-05 07:00:00,64.581726,7,2,0
2020-06-05 08:00:00,64.38818,8,2,0
2020-06-05 09:00:00,62.448895,9,2,0
2020-06-05 10:00:00,60.954304,10,2,0
2020-06-05 11:00:00,62.119587,11,2,0
2020-06-05 12:00:00,58.473953,12,2,0
2020-06-05 13:00:00,58.745335,13,2,0
2020-06-05 14:00:00,57.996075,14,2,0
2020-06-05 15:00:00,57.873306,15,2,0
2020-06-05 16:00:00,56.109734,16,2,0
2020-06-05 17:00:00,55.727966,17,2,0
2020-06-05 18:00:00,55.132607,18,2,0
2020-06-05 19:00:00,55.600956,19,2,0
2020-06-05 20:00:00,54.230865,20,2,0
2020-06-05 21:00:00,57.82137,21,2,0
2020-06-05 22:00:00,55.98092,22,2,0
2020-06-05 23:00:00,57.04357,23,2,0
2020-06-06 00:00:00,60.22385,0,3,0
2020-06-06 01:00:00,62.41937,1,3,0
2020-06-06 02:00:00,62.04698,2,3,0
2020-06-06 03:00:00,62.966076,3,3,0
2020-06-06 04:00:00,62.190372,4,3,0
2020-06-06 05:00:00,62.901226,5,3,0
2020-06-06 06:00:00,62.245316,6,3,0
2020-06-06 07:00:00,62.192703,7,3,0
2020-06-06 08:00:00,64.119026,8,3,0
2020-06-06 09:00:00,60.068127,9,3,0
2020-06-06 10:00:00,61.209377,10,3,0
2020-06-06 11:00:00,60.183186,11,3,0
2020-06-06 12:00:00,57.409687,12,3,0
2020-06-06 13:00:00,56.39632,13,3,0
2020-06-06 14:00:00,51.273636,14,3,0
2020-06-06 15:00:00,53.9129,15,3,0
2020-06-06 16:00:00,51.899883,16,3,0
2020-06-06 17:00:00,49.940697,17,3,0
2020-06-06 18:00:00,52.371677,18,3,0
2020-06-06 19:00:00,51.093185,19,3,0
2020-06-06 20:00:00,52.224766,20,3,0
2020-06-06 21:00:00,52.9932,21,3,0
2020-06-06 22:00:00,54.65526,22,3,0
2020-06-06 23:00:00,54.859756,23,3,0
2020-06-07 00:00:00,55.951862,0,4,0
2020-06-07 01:00:00,57.011044,1,4,0
2020-06-07 02:00:00,58.37114,2,4,0
2020-06-07 03:00:00,60.45418,3,4,0
2020-06-07 04:00:00,61.09567,4,4,0
2020-06-07 05:00:00,60.16228,5,4,0
2020-06-07 06:00:00,60.682503,6,4,0
2020-06-07 07:00:00,60.229645,7,4,0
2020-06-07 08:00:00,58.732708,8,4,0
2020-06-07 09:00:00,61.15694,9,4,0
2020-06-07 10:00:00,57.1511,10,4,0
2020-06-07 11:00:00,57.241444,11,4,0
2020-06-07 12:00:00,55.34591,12,4,0
2020-06-07 13:00:00,54.91882,13,4,0
2020-06-07 14:00:00,50.26377,14,4,0
2020-06-07 15:00:00,52.274845,15,4,0
2020-06-07 16:00:00,51.251472,16,4,0
2020-06-07 17:00:00,47.501587,17,4,0
2020-06-07 18:00:00,50.19822,18,4,0
2020-06-07 19:00:00,50.687813,19,4,0
2020-06-07 20:00:00,49.306,20,4,0
2020-06-07 21:00:00,50.741714,21,4,0
2020-06-07 22:00:00,52.035248,22,4,0
2020-06-07 23:00:00,52.627357,23,4,0
2020-06-08 00:00:00,54.356888,0,5,0
2020-06-08 01:00:00,57.790863,1,5,0
2020-06-08 02:00:00,57.7777,2,5,0
2020-06-08 03:00:00,58.45406,3,5,0
2020-06-08 04:00:00,59.860058,4,5,0
2020-06-08 05:00:00,58.665924,5,5,0
2020-06-08 06:00:00,58.190395,6,5,0
2020-06-08 07:00:00,59.11447,7,5,0
2020-06-08 08:00:00,59.176933,8,5,0
2020-06-08 09:00:00,58.46896,9,5,0
2020-06-08 10:00:00,56.72521,10,5,0
2020-06-08 11:00:00,54.193817,11,5,0
2020-06-08 12:00:00,55.134495,12,5,0
2020-06-08 13:00:00,52.569775,13,5,0
2020-06-08 14:00:00,51.547264,14,5,0
2020-06-08 15:00:00,52.104298,15,5,0
2020-06-08 16:00:00,50.519535,16,5,0
2020-06-08 17:00:00,51.704445,17,5,0
2020-06-08 18:00:00,49.825603,18,5,0
2020-06-08 19:00:00,50.095303,19,5,0
2020-06-08 20:00:00,50.47506,20,5,0
2020-06-08 21:00:00,51.626255,21,5,0
2020-06-08 22:00:00,52.357414,22,5,0
2020-06-08 23:00:00,53.885273,23,5,0
2020-06-09 00:00:00,54.951626,0,6,0
2020-06-09 01:00:00,57.157642,1,6,0
2020-06-09 02:00:00,58.766243,2,6,0
2020-06-09 03:00:00,58.66447,3,6,0
2020-06-09 04:00:00,59.594563,4,6,0
2020-06-09 05:00:00,61.10741,5,6,0
2020-06-09 06:00:00,62.492115,6,6,0
2020-06-09 07:00:00,60.026005,7,6,0
2020-06-09 08:00:00,60.18498,8,6,0
2020-06-09 09:00:00,59.975803,9,6,0
2020-06-09 10:00:00,61.228306,10,6,0
2020-06-09 11:00:00,56.666332,11,6,0
2020-06-09 12:00:00,58.47864,12,6,0
2020-06-09 13:00:00,56.24214,13,6,0
2020-06-09 14:00:00,54.431034,14,6,0
2020-06-09 15:00:00,51.40372,15,6,0
2020-06-09 16:00:00,51.744057,16,6,0
2020-06-09 17:00:00,51.896847,17,6,0
2020-06-09 18:00:00,53.04546,18,6,0
2020-06-09 19:00:00,52.040844,19,6,0
2020-06-09 20:00:00,53.57603,20,6,0
2020-06-09 21:00:00,54.07407,21,6,0
2020-06-09 22:00:00,54.524815,22,6,0
2020-06-09 23:00:00,56.745216,23,6,0
2020-06-10 00:00:00,58.286293,0,0,0
2020-06-10 01:00:00,58.311108,1,0,0
2020-06-10 02:00:00,60.585392,2,0,0
2020-06-10 03:00:00,63.573143,3,0,0
2020-06-10 04:00:00,63.547085,4,0,0
2020-06-10 05:00:00,65.056984,5,0,0
2020-06-10 06:00:00,63.51395,6,0,0
2020-06-10 07:00:00,62.850594,7,0,0
2020-06-10 08:00:00,62.129303,8,0,0
2020-06-10 09:00:00,61.7194,9,0,0
2020-06-10 10:00:00,63.95679,10,0,0
2020-06-10 11:00:00,58.96498,11,0,0
2020-06-10 12:00:00,57.760475,12,0,0
2020-06-10 13:00:00,56.105648,13,0,0
2020-06-10 14:00:00,56.751446,14,0,0
2020-06-10 15:00:00,55.802814,15,0,0
2020-06-10 16:00:00,54.918495,16,0,0
2020-06-10 17:00:00,55.067368,17,0,0
2020-06-10 18:00:00,54.67587,18,0,0
2020-06-10 19:00:00,53.691113,19,0,0
2020-06-10 20:00:00,55.251972,20,0,0
2020-06-10 21:00:00,57.70717,21,0,0
2020-06-10 22:00:00,56.728367,22,0,0
2020-06-10 23:00:00,59.543518,23,0,0
2020-06-11 00:00:00,59.816227,0,1,0
2020-06-11 01:00:00,62.220257,1,1,0
2020-06-11 02:00:00,62.910656,2,1,0
2020-06-11 03:00:00,63.470463,3,1,0
2020-06-11 04:00:00,64.393,4,1,0
2020-06-11 05:00:00,65.50922,5,1,0
2020-06-11 06:00:00,65.82848,6,1,0
2020-06-11 07:00:00,66.45546,7,1,0
2020-06-11 08:00:00,63.2395,8,1,0
2020-06-11 09:00:00,64.14806,9,1,0
2020-06-11 10:00:00,63.12151,10,1,0
2020-06-11 11:00:00,62.055904,11,1,0
2020-06-11 12:00:00,59.70524,12,1,0
2020-06-11 13:00:00,58.456444,13,1,0
2020-06-11 14:00:00,58.743423,14,1,0
2020-06-11 15:00:00,57.468258,15,1,0
2020-06-11 16:00:00,57.4699,16,1,0
2020-06-11 17:00:00,53.511246,17,1,0
2020-06-11 18:00:00,57.056675,18,1,0
2020-06-11 19:00:00,56.116558,19,1,0
2020-06-11 20:00:00,57.126522,20,1,0
2020-06-11 21:00:00,58.497593,21,1,0
2020-06-11 22:00:00,59.234955,22,1,0
2020-06-11 23:00:00,59.216705,23,1,0
2020-06-12 00:00:00,60.43922,0,2,0
2020-06-12 01:00:00,62.428062,1,2,0
2020-06-12 02:00:00,63.424923,2,2,0
2020-06-12 03:00:00,65.32144,3,2,0
2020-06-12 04:00:00,62.460045,4,2,0
2020-06-12 05:00:00,65.63052,5,2,0
2020-06-12 06:00:00,67.1891,6,2,0
2020-06-12 07:00:00,66.12158,7,2,0
2020-06-12 08:00:00,65.01995,8,2,0
2020-06-12 09:00:00,64.9788,9,2,0
2020-06-12 10:00:00,61.69156,10,2,0
2020-06-12 11:00:00,61.613174,11,2,0
2020-06-12 12:00:00,60.805714,12,2,0
2020-06-12 13:00:00,60.121445,13,2,0
2020-06-12 14:00:00,57.382618,14,2,0
2020-06-12 15:00:00,56.11158,15,2,0
2020-06-12 16:00:00,55.20656,16,2,0
2020-06-12 17:00:00,55.065685,17,2,0
2020-06-12 18:00:00,53.756275,18,2,0
2020-06-12 19:00:00,55.28356,19,2,0
2020-06-12 20:00:00,55.974617,20,2,0
2020-06-12 21:00:00,57.197227,21,2,0
2020-06-12 22:00:00,58.44434,22,2,0
2020-06-12 23:00:00,56.74476,23,2,0
2020-06-13 00:00:00,60.03487,0,3,0
2020-06-13 01:00:00,59.434307,1,3,0
2020-06-13 02:00:00,60.66257,2,3,0
2020-06-13 03:00:00,63.06578,3,3,0
2020-06-13 04:00:00,62.924686,4,3,0
2020-06-13 05:00:00,64.965225,5,3,0
2020-06-13 06:00:00,63.242794,6,3,0
2020-06-13 07:00:00,64.2989,7,3,0
2020-06-13 08:00:00,63.200157,8,3,0
2020-06-13 09:00:00,63.214344,9,3,0
2020-06-13 10:00:00,60.866154,10,3,0
2020-06-13 11:00:00,59.492218,11,3,0
2020-06-13 12:00:00,56.96936,12,3,0
2020-06-13 13:00:00,56.03833,13,3,0
2020-06-13 14:00:00,54.92363,14,3,0
2020-06-13 15:00:00,52.399803,15,3,0
2020-06-13 16:00:00,52.80077,16,3,0
2020-06-13 17:00:00,51.696354,17,3,0
2020-06-13 18:00:00,52.20136,18,3,0
2020-06-13 19:00:00,52.02789,19,3,0
2020-06-13 20:00:00,54.8266,20,3,0
2020-06-13 21:00:00,52.304363,21,3,0
2020-06-13 22:00:00,52.954014,22,3,0
2020-06-13 23:00:00,53.869183,23,3,0
2020-06-14 00:00:00,56.426636,0,4,0
2020-06-14 01:00:00,58.52253,1,4,0
2020-06-14 02:00:00,59.326694,2,4,0
2020-06-14 03:00:00,60.239162,3,4,0
2020-06-14 04:00:00,63.06511,4,4,0
2020-06-14 05:00:00,62.554737,5,4,0
2020-06-14 06:00:00,62.736374,6,4,0
2020-06-14 07:00:00,61.05817,7,4,0
2020-06-14 08:00:00,60.626854,8,4,0
2020-06-14 09:00:00,60.931644,9,4,0
2020-06-14 10:00:00,57.78472,10,4,0
2020-06-14 11:00:00,57.429314,11,4,0
2020-06-14 12:00:00,53.642056,12,4,0
2020-06-14 13:00:00,52.661762,13,4,0
2020-06-14 14:00:00,52.647472,14,4,0
2020-06-14 15:00:00,52.843655,15,4,0
2020-06-14 16:00:00,49.751312,16,4,0
2020-06-14 17:00:00,51.184772,17,4,0
2020-06-14 18:00:00,50.76738,18,4,0
2020-06-14 19:00:00,49.459583,19,4,0
2020-06-14 20:00:00,50.795555,20,4,0
2020-06-14 21:00:00,52.865494,21,4,0
2020-06-14 22:00:00,54.431446,22,4,0
2020-06-14 23:00:00,54.354225,23,4,0
2020-06-15 00:00:00,55.92039,0,5,0
2020-06-15 01:00:00,54.366943,1,5,0
2020-06-15 02:00:00,57.4653,2,5,0
2020-06-15 03:00:00,57.921337,3,5,0
2020-06-15 04:00:00,59.54989,4,5,0
2020-06-15 05:00:00,60.676376,5,5,0
2020-06-15 06:00:00,58.88553,6,5,0
2020-06-15 07:00:00,60.7485,7,5,0
2020-06-15 08:00:00,58.303204,8,5,0
2020-06-15 09:00:00,56.538254,9,5,0
2020-06-15 10:00:00,58.435043,10,5,0
2020-06-15 11:00:00,57.911213,11,5,0
2020-06-15 12:00:00,56.421696,12,5,0
2020-06-15 13:00:00,53.25222,13,5,0
2020-06-15 14:00:00,53.14677,14,5,0
2020-06-15 15:00:00,50.21952,15,5,0
2020-06-15 16:00:00,51.018158,16,5,0
2020-06-15 17:00:00,51.858925,17,5,0
2020-06-15 18:00:00,52.317154,18,5,0
2020-06-15 19:00:00,49.209568,19,5,0
2020-06-15 20:00:00,50.920174,20,5,0
2020-06-15 21:00:00,52.090908,21,5,0
2020-06-15 22:00:00,53.416546,22,5,0
2020-06-15 23:00:00,55.19883,23,5,0
2020-06-16 00:00:00,54.86523,0,6,0
2020-06-16 01:00:00,57.333885,1,6,0
2020-06-16 02:00:00,57.350487,2,6,0
2020-06-16 03:00:00,61.552193,3,6,0
2020-06-16 04:00:00,58.519787,4,6,0
2020-06-16 05:00:00,58.770958,5,6,0
2020-06-16 06:00:00,59.810467,6,6,0
2020-06-16 07:00:00,60.56536,7,6,0
2020-06-16 08:00:00,60.815796,8,6,0
2020-06-16 09:00:00,60.475536,9,6,0
2020-06-16 10:00:00,59.076206,10,6,0
2020-06-16 11:00:00,58.338264,11,6,0
2020-06-16 12:00:00,57.08603,12,6,0
2020-06-16 13:00:00,53.581013,13,6,0
2020-06-16 14:00:00,53.279686,14,6,0
2020-06-16 15:00:00,53.677258,15,6,0
2020-06-16 16:00:00,52.022717,16,6,0
2020-06-16 17:00:00,52.0033,17,6,0
2020-06-16 18:00:00,52.337032,18,6,0
2020-06-16 19:00:00,53.42314,19,6,0
2020-06-16 20:00:00,54.317013,20,6,0
2020-06-16 21:00:00,55.145218,21,6,0
2020-06-16 22:00:00,55.177025,22,6,0
2020-06-16 23:00:00,59.519047,23,6,0
2020-06-17 00:00:00,58.390022,0,0,0
2020-06-17 01:00:00,59.40291,1,0,0
2020-06-17 02:00:00,60.363564,2,0,0
2020-06-17 03:00:00,62.727608,3,0,0
2020-06-17 04:00:00,63.73607,4,0,0
2020-06-17 05:00:00,63.57693,5,0,0
2020-06-17 06:00:00,63.420155,6,0,0
2020-06-17 07:00:00,63.170734,7,0,0
2020-06-17 08:00:00,64.23683,8,0,0
2020-06-17 09:00:00,64.71431,9,0,0
2020-06-17 10:00:00,61.05852,10,0,0
2020-06-17 11:00:00,59.328003,11,0,0
2020-06-17 12:00:00,58.546936,12,0,0
2020-06-17 13:00:00,59.048355,13,0,0
2020-06-17 14:00:00,56.33213,14,0,0
2020-06-17 15:00:00,56.369987,15,0,0
2020-06-17 16:00:00,56.75093,16,0,0
2020-06-17 17:00:00,54.112858,17,0,0
2020-06-17 18:00:00,54.873447,18,0,0
2020-06-17 19:00:00,55.17825,19,0,0
2020-06-17 20:00:00,56.344143,20,0,0
2020-06-17 21:00:00,57.401966,21,0,0
2020-06-17 22:00:00,56.10667,22,0,0
2020-06-17 23:00:00,59.912277,23,0,0
2020-06-18 00:00:00,59.935307,0,1,0
2020-06-18 01:00:00,60.50631,1,1,0
2020-06-18 02:00:00,63.14343,2,1,0
2020-06-18 03:00:00,64.276665,3,1,0
2020-06-18 04:00:00,66.05627,4,1,0
2020-06-18 05:00:00,64.831764,5,1,0
2020-06-18 06:00:00,67.017395,6,1,0
2020-06-18 07:00:00,66.20429,7,1,0
2020-06-18 08:00:00,64.749435,8,1,0
2020-06-18 09:00:00,64.73787,9,1,0
2020-06-18 10:00:00,64.128525,10,1,0
2020-06-18 11:00:00,63.16368,11,1,0
2020-06-18 12:00:00,61.115482,12,1,0
2020-06-18 13:00:00,59.908306,13,1,0
2020-06-18 14:00:00,59.737232,14,1,0
2020-06-18 15:00:00,58.037617,15,1,0
2020-06-18 16:00:00,55.903336,16,1,0
2020-06-18 17:00:00,55.31416,17,1,0
2020-06-18 18:00:00,56.5885,18,1,0
2020-06-18 19:00:00,56.737926,19,1,0
2020-06-18 20:00:00,56.46932,20,1,0
2020-06-18 21:00:00,58.09193,21,1,0
2020-06-18 22:00:00,59.207172,22,1,0
2020-06-18 23:00:00,58.786766,23,1,0
2020-06-19 00:00:00,62.87854,0,2,0
2020-06-19 01:00:00,61.888954,1,2,0
2020-06-19 02:00:00,63.923927,2,2,0
2020-06-19 03:00:00,63.057785,3,2,0
2020-06-19 04:00:00,63.86959,4,2,0
2020-06-19 05:00:00,64.87141,5,2,0
2020-06-19 06:00:00,64.376335,6,2,0
2020-06-19 07:00:00,64.77997,7,2,0
2020-06-19 08:00:00,65.101906,8,2,0
2020-06-19 09:00:00,63.8329,9,2,0
2020-06-19 10:00:00,63.635616,10,2,0
2020-06-19 11:00:00,62.44376,11,2,0
2020-06-19 12:00:00,60.09526,12,2,0
2020-06-19 13:00:00,58.165527,13,2,0
2020-06-19 14:00:00,58.58755,14,2,0
2020-06-19 15:00:00,55.739132,15,2,0
2020-06-19 16:00:00,56.110447,16,2,0
2020-06-19 17:00:00,55.461582,17,2,0
2020-06-19 18:00:00,55.830853,18,2,0
2020-06-19 19:00:00,53.719337,19,2,0
2020-06-19 20:00:00,56.557976,20,2,0
2020-06-19 21:00:00,57.155365,21,2,0
2020-06-19 22:00:00,57.467583,22,2,0
2020-06-19 23:00:00,58.332527,23,2,0
2020-06-20 00:00:00,60.314583,0,3,0
2020-06-20 01:00:00,58.39278,1,3,0
2020-06-20 02:00:00,62.971947,2,3,0
2020-06-20 03:00:00,62.40573,3,3,0
2020-06-20 04:00:00,63.826355,4,3,0
2020-06-20 05:00:00,62.227383,5,3,0
2020-06-20 06:00:00,63.41395,6,3,0
2020-06-20 07:00:00,63.859867,7,3,0
2020-06-20 08:00:00,61.244095,8,3,0
2020-06-20 09:00:00,63.429905,9,3,0
2020-06-20 10:00:00,61.825462,10,3,0
2020-06-20 11:00:00,60.984196,11,3,0
2020-06-20 12:00:00,58.88412,12,3,0
2020-06-20 13:00:00,57.229618,13,3,0
2020-06-20 14:00:00,55.12557,14,3,0
2020-06-20 15:00:00,54.57924,15,3,0
2020-06-20 16:00:00,53.52301,16,3,0
2020-06-20 17:00:00,54.406296,17,3,0
2020-06-20 18:00:00,51.55957,18,3,0
2020-06-20 19:00:00,52.63746,19,3,0
2020-06-20 20:00:00,53.007156,20,3,0
2020-06-20 21:00:00,53.820503,21,3,0
2020-06-20 22:00:00,54.003704,22,3,0
2020-06-20 23:00:00,56.302536,23,3,0
2020-06-21 00:00:00,57.44573,0,4,0
2020-06-21 01:00:00,57.070637,1,4,0
2020-06-21 02:00:00,57.60418,2,4,0
2020-06-21 03:00:00,60.82962,3,4,0
2020-06-21 04:00:00,59.8741,4,4,0
2020-06-21 05:00:00,61.622,5,4,0
2020-06-21 06:00:00,61.135323,6,4,0
2020-06-21 07:00:00,61.353413,7,4,0
2020-06-21 08:00:00,59.542385,8,4,0
2020-06-21 09:00:00,58.80915,9,4,0
2020-06-21 10:00:00,59.30336,10,4,0
2020-06-21 11:00:00,54.864845,11,4,0
2020-06-21 12:00:00,56.899654,12,4,0
2020-06-21 13:00:00,55.174225,13,4,0
2020-06-21 14:00:00,54.086987,14,4,0
2020-06-21 15:00:00,51.481342,15,4,0
2020-06-21 16:00:00,50.69798,16,4,0
2020-06-21 17:00:00,50.01707,17,4,0
2020-06-21 18:00:00,50.420807,18,4,0
2020-06-21 19:00:00,51.870213,19,4,0
2020-06-21 20:00:00,52.07769,20,4,0
2020-06-21 21:00:00,52.685825,21,4,0
2020-06-21 22:00:00,51.74673,22,4,0
2020-06-21 23:00:00,55.818703,23,4,0
2020-06-22 00:00:00,54.01855,0,5,0
2020-06-22 01:00:00,57.383198,1,5,0
2020-06-22 02:00:00,58.27967,2,5,0
2020-06-22 03:00:00,57.627586,3,5,0
2020-06-22 04:00:00,58.676807,4,5,0
2020-06-22 05:00:00,59.197273,5,5,0
2020-06-22 06:00:00,59.225876,6,5,0
2020-06-22 07:00:00,60.397087,7,5,0
2020-06-22 08:00:00,60.61081,8,5,0
2020-06-22 09:00:00,57.9087,9,5,0
2020-06-22 10:00:00,58.137455,10,5,0
2020-06-22 11:00:00,56.10569,11,5,0
2020-06-22 12:00:00,58.08021,12,5,0
2020-06-22 13:00:00,55.398983,13,5,0
2020-06-22 14:00:00,53.809196,14,5,0
2020-06-22 15:00:00,52.72994,15,5,0
2020-06-22 16:00:00,52.02578,16,5,0
2020-06-22 17:00:00,49.873856,17,5,0
2020-06-22 18:00:00,51.396523,18,5,0
2020-06-22 19:00:00,49.180843,19,5,0
2020-06-22 20:00:00,50.17459,20,5,0
2020-06-22 21:00:00,52.492207,21,5,0
2020-06-22 22:00:00,53.742905,22,5,0
2020-06-22 23:00:00,54.437054,23,5,0
2020-06-23 00:00:00,56.991463,0,6,0
2020-06-23 01:00:00,56.82601,1,6,0
2020-06-23 02:00:00,59.974155,2,6,0
2020-06-23 03:00:00,60.174202,3,6,0
2020-06-23 04:00:00,61.008846,4,6,0
2020-06-23 05:00:00,60.511032,5,6,0
2020-06-23 06:00:00,60.253777,6,6,0
2020-06-23 07:00:00,62.186905,7,6,0
2020-06-23 08:00:00,60.564938,8,6,0
2020-06-23 09:00:00,58.144066,9,6,0
2020-06-23 10:00:00,59.759846,10,6,0
2020-06-23 11:00:00,57.833645,11,6,0
2020-06-23 12:00:00,57.031227,12,6,0
2020-06-23 13:00:00,55.73377,13,6,0
2020-06-23 14:00:00,52.785263,14,6,0
2020-06-23 15:00:00,53.89275,15,6,0
2020-06-23 16:00:00,54.097828,16,6,0
2020-06-23 17:00:00,52.266953,17,6,0
2020-06-23 18:00:00,53.7481,18,6,0
2020-06-23 19:00:00,53.01771,19,6,0
2020-06-23 20:00:00,53.861107,20,6,0
2020-06-23 21:00:00,54.908585,21,6,0
2020-06-23 22:00:00,55.25092,22,6,0
2020-06-23 23:00:00,59.219822,23,6,0
2020-06-24 00:00:00,58.92692,0,0,0
2020-06-24 01:00:00,59.320168,1,0,0
2020-06-24 02:00:00,61.783054,2,0,0
2020-06-24 03:00:00,62.614677,3,0,0
2020-06-24 04:00:00,63.28234,4,0,0
2020-06-24 05:00:00,63.874096,5,0,0
2020-06-24 06:00:00,64.74237,6,0,0
2020-06-24 07:00:00,62.747627,7,0,0
2020-06-24 08:00:00,62.92687,8,0,0
2020-06-24 09:00:00,61.688835,9,0,0
2020-06-24 10:00:00,60.733936,10,0,0
2020-06-24 11:00:00,58.482487,11,0,0
2020-06-24 12:00:00,59.48104,12,0,0
2020-06-24 13:00:00,58.084896,13,0,0
2020-06-24 14:00:00,56.346928,14,0,0
2020-06-24 15:00:00,56.13143,15,0,0
2020-06-24 16:00:00,57.36325,16,0,0
2020-06-24 17:00:00,56.213783,17,0,0
2020-06-24 18:00:00,53.092247,18,0,0
2020-06-24 19:00:00,55.289246,19,0,0
2020-06-24 20:00:00,57.31044,20,0,0
2020-06-24 21:00:00,57.074226,21,0,0
2020-06-24 22:00:00,58.38938,22,0,0
2020-06-24 23:00:00,59.63168,23,0,0
2020-06-25 00:00:00,59.80373,0,1,0
2020-06-25 01:00:00,62.78632,1,1,0
2020-06-25 02:00:00,64.42579,2,1,0
2020-06-25 03:00:00,64.03666,3,1,0
2020-06-25 04:00:00,65.62495,4,1,0
2020-06-25 05:00:00,65.36144,5,1,0
2020-06-25 06:00:00,66.59395,6,1,0
2020-06-25 07:00:00,67.52084,7,1,0
2020-06-25 08:00:00,66.77505,8,1,0
2020-06-25 09:00:00,63.177353,9,1,0
2020-06-25 10:00:00,63.111553,10,1,0
2020-06-25 11:00:00,62.162434,11,1,0
2020-06-25 12:00:00,62.178482,12,1,0
2020-06-25 13:00:00,60.076675,13,1,0
2020-06-25 14:00:00,58.976284,14,1,0
2020-06-25 15:00:00,56.832123,15,1,0
2020-06-25 16:00:00,58.555725,16,1,0
2020-06-25 17:00:00,57.1051,17,1,0
2020-06-25 18:00:00,54.758194,18,1,0
2020-06-25 19:00:00,57.94917,19,1,0
2020-06-25 20:00:00,56.15254,20,1,0
2020-06-25 21:00:00,58.318966,21,1,0
2020-06-25 22:00:00,58.3095,22,1,0
2020-06-25 23:00:00,59.81266,23,1,0
2020-06-26 00:00:00,62.985313,0,2,0
2020-06-26 01:00:00,62.54621,1,2,0
2020-06-26 02:00:00,63.74725,2,2,0
2020-06-26 03:00:00,64.84105,3,2,0
2020-06-26 04:00:00,65.92828,4,2,0
2020-06-26 05:00:00,67.24859,5,2,0
2020-06-26 06:00:00,67.178734,6,2,0
2020-06-26 07:00:00,66.44595,7,2,0
2020-06-26 08:00:00,66.60376,8,2,0
2020-06-26 09:00:00,64.748665,9,2,0
2020-06-26 10:00:00,64.383446,10,2,0
2020-06-26 11:00:00,63.10706,11,2,0
2020-06-26 12:00:00,61.28984,12,2,0
2020-06-26 13:00:00,59.797874,13,2,0
2020-06-26 14:00:00,59.008133,14,2,0
2020-06-26 15:00:00,57.053047,15,2,0
2020-06-26 16:00:00,58.055565,16,2,0
2020-06-26 17:00:00,56.050106,17,2,0
2020-06-26 18:00:00,56.276024,18,2,0
2020-06-26 19:00:00,69.58079,19,2,0
2020-06-26 20:00:00,56.671387,20,2,0
2020-06-26 21:00:00,57.221794,21,2,0
2020-06-26 22:00:00,58.121857,22,2,0
2020-06-26 23:00:00,60.574368,23,2,0
2020-06-27 00:00:00,60.311543,0,3,0
2020-06-27 01:00:00,61.677837,1,3,0
2020-06-27 02:00:00,62.603954,2,3,0
2020-06-27 03:00:00,64.02613,3,3,0
2020-06-27 04:00:00,62.896534,4,3,0
2020-06-27 05:00:00,62.75715,5,3,0
2020-06-27 06:00:00,64.41612,6,3,0
2020-06-27 07:00:00,65.18735,7,3,0
2020-06-27 08:00:00,62.234886,8,3,0
2020-06-27 09:00:00,62.859753,9,3,0
2020-06-27 10:00:00,61.292313,10,3,0
2020-06-27 11:00:00,58.216152,11,3,0
2020-06-27 12:00:00,58.83409,12,3,0
2020-06-27 13:00:00,56.49246,13,3,0
2020-06-27 14:00:00,54.364132,14,3,0
2020-06-27 15:00:00,56.61054,15,3,0
2020-06-27 16:00:00,53.583134,16,3,0
2020-06-27 17:00:00,54.257095,17,3,0
2020-06-27 18:00:00,52.291035,18,3,0
2020-06-27 19:00:00,54.112076,19,3,0
2020-06-27 20:00:00,53.30647,20,3,0
2020-06-27 21:00:00,54.450935,21,3,0
2020-06-27 22:00:00,55.708664,22,3,0
2020-06-27 23:00:00,55.75102,23,3,0
2020-06-28 00:00:00,56.340073,0,4,0
2020-06-28 01:00:00,58.85386,1,4,0
2020-06-28 02:00:00,58.918285,2,4,0
2020-06-28 03:00:00,60.106575,3,4,0
2020-06-28 04:00:00,61.83275,4,4,0
2020-06-28 05:00:00,61.790493,5,4,0
2020-06-28 06:00:00,61.199024,6,4,0
2020-06-28 07:00:00,60.719715,7,4,0
2020-06-28 08:00:00,60.887814,8,4,0
2020-06-28 09:00:00,62.87325,9,4,0
2020-06-28 10:00:00,57.695827,10,4,0
2020-06-28 11:00:00,57.442387,11,4,0
2020-06-28 12:00:00,55.92769,12,4,0
2020-06-28 13:00:00,55.096447,13,4,0
2020-06-28 14:00:00,54.079002,14,4,0
2020-06-28 15:00:00,52.35283,15,4,0
2020-06-28 16:00:00,51.399437,16,4,0
2020-06-28 17:00:00,52.502808,17,4,0
2020-06-28 18:00:00,50.75606,18,4,0
2020-06-28 19:00:00,51.412228,19,4,0
2020-06-28 20:00:00,49.499092,20,4,0
2020-06-28 21:00:00,50.93281,21,4,0
2020-06-28 22:00:00,53.502377,22,4,0
2020-06-28 23:00:00,53.68629,23,4,0
2020-06-29 00:00:00,55.55517,0,5,1
2020-06-29 01:00:00,57.85468,1,5,1
2020-06-29 02:00:00,58.84206,2,5,1
2020-06-29 03:00:00,59.252472,3,5,1
2020-06-29 04:00:00,58.153076,4,5,1
2020-06-29 05:00:00,61.521824,5,5,1
2020-06-29 06:00:00,60.670673,6,5,1
2020-06-29 07:00:00,60.480675,7,5,1
2020-06-29 08:00:00,60.329643,8,5,1
2020-06-29 09:00:00,59.03602,9,5,1
2020-06-29 10:00:00,56.448463,10,5,1
